,obsval,iidx,jidx,kper,kidx,obsnme,ins_str,obgnme
315,35.405174255371094,15,15,0,0,hds_00_015_015_000,l1 w !hds_00_015_015_000!,hds
316,35.52342224121094,15,16,0,0,hds_00_015_016_000,l1 w !hds_00_015_016_000!,hds
317,35.614173889160156,15,17,0,0,hds_00_015_017_000,l1 w !hds_00_015_017_000!,hds
318,35.67538833618164,15,18,0,0,hds_00_015_018_000,l1 w !hds_00_015_018_000!,hds
319,35.70723342895508,15,19,0,0,hds_00_015_019_000,l1 w !hds_00_015_019_000!,hds
320,43.85684585571289,16,0,0,0,hds_00_016_000_000,l1 w !hds_00_016_000_000!,hds
321,43.841758728027344,16,1,0,0,hds_00_016_001_000,l1 w !hds_00_016_001_000!,hds
322,43.83506774902344,16,2,0,0,hds_00_016_002_000,l1 w !hds_00_016_002_000!,hds
323,43.83892059326172,16,3,0,0,hds_00_016_003_000,l1 w !hds_00_016_003_000!,hds
328,36.92274856567383,16,8,0,0,hds_00_016_008_000,l1 w !hds_00_016_008_000!,hds
329,36.84413146972656,16,9,0,0,hds_00_016_009_000,l1 w !hds_00_016_009_000!,hds
330,36.70711135864258,16,10,0,0,hds_00_016_010_000,l1 w !hds_00_016_010_000!,hds
331,36.52199172973633,16,11,0,0,hds_00_016_011_000,l1 w !hds_00_016_011_000!,hds
332,36.289302825927734,16,12,0,0,hds_00_016_012_000,l1 w !hds_00_016_012_000!,hds
333,36.02173614501953,16,13,0,0,hds_00_016_013_000,l1 w !hds_00_016_013_000!,hds
334,35.73092269897461,16,14,0,0,hds_00_016_014_000,l1 w !hds_00_016_014_000!,hds
335,35.41976547241211,16,15,0,0,hds_00_016_015_000,l1 w !hds_00_016_015_000!,hds
336,35.54750061035156,16,16,0,0,hds_00_016_016_000,l1 w !hds_00_016_016_000!,hds
337,35.6469612121582,16,17,0,0,hds_00_016_017_000,l1 w !hds_00_016_017_000!,hds
338,35.71432113647461,16,18,0,0,hds_00_016_018_000,l1 w !hds_00_016_018_000!,hds
339,35.748348236083984,16,19,0,0,hds_00_016_019_000,l1 w !hds_00_016_019_000!,hds
340,43.63612747192383,17,0,0,0,hds_00_017_000_000,l1 w !hds_00_017_000_000!,hds
341,43.62289810180664,17,1,0,0,hds_00_017_001_000,l1 w !hds_00_017_001_000!,hds
342,43.60638427734375,17,2,0,0,hds_00_017_002_000,l1 w !hds_00_017_002_000!,hds
343,43.60955047607422,17,3,0,0,hds_00_017_003_000,l1 w !hds_00_017_003_000!,hds
348,36.970760345458984,17,8,0,0,hds_00_017_008_000,l1 w !hds_00_017_008_000!,hds
349,36.88605499267578,17,9,0,0,hds_00_017_009_000,l1 w !hds_00_017_009_000!,hds
350,36.7416877746582,17,10,0,0,hds_00_017_010_000,l1 w !hds_00_017_010_000!,hds
351,36.547828674316406,17,11,0,0,hds_00_017_011_000,l1 w !hds_00_017_011_000!,hds
352,36.30458068847656,17,12,0,0,hds_00_017_012_000,l1 w !hds_00_017_012_000!,hds
353,36.025779724121094,17,13,0,0,hds_00_017_013_000,l1 w !hds_00_017_013_000!,hds
354,35.72650146484375,17,14,0,0,hds_00_017_014_000,l1 w !hds_00_017_014_000!,hds
355,35.42102813720703,17,15,0,0,hds_00_017_015_000,l1 w !hds_00_017_015_000!,hds
356,35.5581169128418,17,16,0,0,hds_00_017_016_000,l1 w !hds_00_017_016_000!,hds
357,35.66630172729492,17,17,0,0,hds_00_017_017_000,l1 w !hds_00_017_017_000!,hds
358,35.7401123046875,17,18,0,0,hds_00_017_018_000,l1 w !hds_00_017_018_000!,hds
359,35.77704620361328,17,19,0,0,hds_00_017_019_000,l1 w !hds_00_017_019_000!,hds
360,43.35932159423828,18,0,0,0,hds_00_018_000_000,l1 w !hds_00_018_000_000!,hds
361,43.34255599975586,18,1,0,0,hds_00_018_001_000,l1 w !hds_00_018_001_000!,hds
362,43.3213996887207,18,2,0,0,hds_00_018_002_000,l1 w !hds_00_018_002_000!,hds
363,43.31968688964844,18,3,0,0,hds_00_018_003_000,l1 w !hds_00_018_003_000!,hds
368,37.05121612548828,18,8,0,0,hds_00_018_008_000,l1 w !hds_00_018_008_000!,hds
369,36.955528259277344,18,9,0,0,hds_00_018_009_000,l1 w !hds_00_018_009_000!,hds
370,36.794029235839844,18,10,0,0,hds_00_018_010_000,l1 w !hds_00_018_010_000!,hds
371,36.58040237426758,18,11,0,0,hds_00_018_011_000,l1 w !hds_00_018_011_000!,hds
372,36.3134880065918,18,12,0,0,hds_00_018_012_000,l1 w !hds_00_018_012_000!,hds
373,36.00513458251953,18,13,0,0,hds_00_018_013_000,l1 w !hds_00_018_013_000!,hds
374,35.68402862548828,18,14,0,0,hds_00_018_014_000,l1 w !hds_00_018_014_000!,hds
375,35.40518569946289,18,15,0,0,hds_00_018_015_000,l1 w !hds_00_018_015_000!,hds
376,35.55629348754883,18,16,0,0,hds_00_018_016_000,l1 w !hds_00_018_016_000!,hds
377,35.67600631713867,18,17,0,0,hds_00_018_017_000,l1 w !hds_00_018_017_000!,hds
378,35.75712585449219,18,18,0,0,hds_00_018_018_000,l1 w !hds_00_018_018_000!,hds
379,35.79834747314453,18,19,0,0,hds_00_018_019_000,l1 w !hds_00_018_019_000!,hds
380,43.02805709838867,19,0,0,0,hds_00_019_000_000,l1 w !hds_00_019_000_000!,hds
381,43.00728225708008,19,1,0,0,hds_00_019_001_000,l1 w !hds_00_019_001_000!,hds
382,42.98448181152344,19,2,0,0,hds_00_019_002_000,l1 w !hds_00_019_002_000!,hds
383,42.964542388916016,19,3,0,0,hds_00_019_003_000,l1 w !hds_00_019_003_000!,hds
388,37.17597961425781,19,8,0,0,hds_00_019_008_000,l1 w !hds_00_019_008_000!,hds
389,37.05640411376953,19,9,0,0,hds_00_019_009_000,l1 w !hds_00_019_009_000!,hds
390,36.86809158325195,19,10,0,0,hds_00_019_010_000,l1 w !hds_00_019_010_000!,hds
391,36.624568939208984,19,11,0,0,hds_00_019_011_000,l1 w !hds_00_019_011_000!,hds
392,36.318904876708984,19,12,0,0,hds_00_019_012_000,l1 w !hds_00_019_012_000!,hds
393,35.95295715332031,19,13,0,0,hds_00_019_013_000,l1 w !hds_00_019_013_000!,hds
394,35.55437088012695,19,14,0,0,hds_00_019_014_000,l1 w !hds_00_019_014_000!,hds
395,35.36302947998047,19,15,0,0,hds_00_019_015_000,l1 w !hds_00_019_015_000!,hds
396,35.544097900390625,19,16,0,0,hds_00_019_016_000,l1 w !hds_00_019_016_000!,hds
397,35.68046951293945,19,17,0,0,hds_00_019_017_000,l1 w !hds_00_019_017_000!,hds
398,35.77091979980469,19,18,0,0,hds_00_019_018_000,l1 w !hds_00_019_018_000!,hds
399,35.81568908691406,19,19,0,0,hds_00_019_019_000,l1 w !hds_00_019_019_000!,hds
400,42.66142654418945,20,0,0,0,hds_00_020_000_000,l1 w !hds_00_020_000_000!,hds
401,42.629093170166016,20,1,0,0,hds_00_020_001_000,l1 w !hds_00_020_001_000!,hds
402,42.58275604248047,20,2,0,0,hds_00_020_002_000,l1 w !hds_00_020_002_000!,hds
403,42.54039764404297,20,3,0,0,hds_00_020_003_000,l1 w !hds_00_020_003_000!,hds
408,37.36792755126953,20,8,0,0,hds_00_020_008_000,l1 w !hds_00_020_008_000!,hds
409,37.1959114074707,20,9,0,0,hds_00_020_009_000,l1 w !hds_00_020_009_000!,hds
410,36.96661376953125,20,10,0,0,hds_00_020_010_000,l1 w !hds_00_020_010_000!,hds
411,36.686676025390625,20,11,0,0,hds_00_020_011_000,l1 w !hds_00_020_011_000!,hds
412,36.34004592895508,20,12,0,0,hds_00_020_012_000,l1 w !hds_00_020_012_000!,hds
413,35.885520935058594,20,13,0,0,hds_00_020_013_000,l1 w !hds_00_020_013_000!,hds
414,35.17271423339844,20,14,0,0,hds_00_020_014_000,l1 w !hds_00_020_014_000!,hds
415,35.29859161376953,20,15,0,0,hds_00_020_015_000,l1 w !hds_00_020_015_000!,hds
416,35.536354064941406,20,16,0,0,hds_00_020_016_000,l1 w !hds_00_020_016_000!,hds
417,35.6887321472168,20,17,0,0,hds_00_020_017_000,l1 w !hds_00_020_017_000!,hds
418,35.785369873046875,20,18,0,0,hds_00_020_018_000,l1 w !hds_00_020_018_000!,hds
419,35.83204650878906,20,19,0,0,hds_00_020_019_000,l1 w !hds_00_020_019_000!,hds
420,42.25889587402344,21,0,0,0,hds_00_021_000_000,l1 w !hds_00_021_000_000!,hds
421,42.20559310913086,21,1,0,0,hds_00_021_001_000,l1 w !hds_00_021_001_000!,hds
422,42.12226104736328,21,2,0,0,hds_00_021_002_000,l1 w !hds_00_021_002_000!,hds
423,42.037105560302734,21,3,0,0,hds_00_021_003_000,l1 w !hds_00_021_003_000!,hds
426,38.311805725097656,21,6,0,0,hds_00_021_006_000,l1 w !hds_00_021_006_000!,hds
427,38.0739860534668,21,7,0,0,hds_00_021_007_000,l1 w !hds_00_021_007_000!,hds
428,37.66971969604492,21,8,0,0,hds_00_021_008_000,l1 w !hds_00_021_008_000!,hds
429,37.37055587768555,21,9,0,0,hds_00_021_009_000,l1 w !hds_00_021_009_000!,hds
430,37.081512451171875,21,10,0,0,hds_00_021_010_000,l1 w !hds_00_021_010_000!,hds
431,36.776878356933594,21,11,0,0,hds_00_021_011_000,l1 w !hds_00_021_011_000!,hds
432,36.426395416259766,21,12,0,0,hds_00_021_012_000,l1 w !hds_00_021_012_000!,hds
433,36.026432037353516,21,13,0,0,hds_00_021_013_000,l1 w !hds_00_021_013_000!,hds
434,35.60340118408203,21,14,0,0,hds_00_021_014_000,l1 w !hds_00_021_014_000!,hds
435,35.388282775878906,21,15,0,0,hds_00_021_015_000,l1 w !hds_00_021_015_000!,hds
436,35.573516845703125,21,16,0,0,hds_00_021_016_000,l1 w !hds_00_021_016_000!,hds
437,35.71162414550781,21,17,0,0,hds_00_021_017_000,l1 w !hds_00_021_017_000!,hds
438,35.803470611572266,21,18,0,0,hds_00_021_018_000,l1 w !hds_00_021_018_000!,hds
439,35.84940719604492,21,19,0,0,hds_00_021_019_000,l1 w !hds_00_021_019_000!,hds
440,41.84546661376953,22,0,0,0,hds_00_022_000_000,l1 w !hds_00_022_000_000!,hds
441,41.770179748535156,22,1,0,0,hds_00_022_001_000,l1 w !hds_00_022_001_000!,hds
442,41.6386604309082,22,2,0,0,hds_00_022_002_000,l1 w !hds_00_022_002_000!,hds
443,41.396480560302734,22,3,0,0,hds_00_022_003_000,l1 w !hds_00_022_003_000!,hds
444,40.93250274658203,22,4,0,0,hds_00_022_004_000,l1 w !hds_00_022_004_000!,hds
446,38.48115158081055,22,6,0,0,hds_00_022_006_000,l1 w !hds_00_022_006_000!,hds
447,38.214176177978516,22,7,0,0,hds_00_022_007_000,l1 w !hds_00_022_007_000!,hds
448,37.849449157714844,22,8,0,0,hds_00_022_008_000,l1 w !hds_00_022_008_000!,hds
449,37.51324462890625,22,9,0,0,hds_00_022_009_000,l1 w !hds_00_022_009_000!,hds
450,37.1882209777832,22,10,0,0,hds_00_022_010_000,l1 w !hds_00_022_010_000!,hds
451,36.86696243286133,22,11,0,0,hds_00_022_011_000,l1 w !hds_00_022_011_000!,hds
452,36.520660400390625,22,12,0,0,hds_00_022_012_000,l1 w !hds_00_022_012_000!,hds
453,36.15129852294922,22,13,0,0,hds_00_022_013_000,l1 w !hds_00_022_013_000!,hds
454,35.778953552246094,22,14,0,0,hds_00_022_014_000,l1 w !hds_00_022_014_000!,hds
455,35.45494842529297,22,15,0,0,hds_00_022_015_000,l1 w !hds_00_022_015_000!,hds
456,35.61384963989258,22,16,0,0,hds_00_022_016_000,l1 w !hds_00_022_016_000!,hds
457,35.73854064941406,22,17,0,0,hds_00_022_017_000,l1 w !hds_00_022_017_000!,hds
458,35.82383728027344,22,18,0,0,hds_00_022_018_000,l1 w !hds_00_022_018_000!,hds
459,35.86767578125,22,19,0,0,hds_00_022_019_000,l1 w !hds_00_022_019_000!,hds
460,41.45841979980469,23,0,0,0,hds_00_023_000_000,l1 w !hds_00_023_000_000!,hds
461,41.36263656616211,23,1,0,0,hds_00_023_001_000,l1 w !hds_00_023_001_000!,hds
462,41.19337844848633,23,2,0,0,hds_00_023_002_000,l1 w !hds_00_023_002_000!,hds
463,40.89912796020508,23,3,0,0,hds_00_023_003_000,l1 w !hds_00_023_003_000!,hds
464,40.3878288269043,23,4,0,0,hds_00_023_004_000,l1 w !hds_00_023_004_000!,hds
465,39.583248138427734,23,5,0,0,hds_00_023_005_000,l1 w !hds_00_023_005_000!,hds
466,38.85151290893555,23,6,0,0,hds_00_023_006_000,l1 w !hds_00_023_006_000!,hds
467,38.39566421508789,23,7,0,0,hds_00_023_007_000,l1 w !hds_00_023_007_000!,hds
468,37.99428939819336,23,8,0,0,hds_00_023_008_000,l1 w !hds_00_023_008_000!,hds
469,37.6172981262207,23,9,0,0,hds_00_023_009_000,l1 w !hds_00_023_009_000!,hds
470,37.27055740356445,23,10,0,0,hds_00_023_010_000,l1 w !hds_00_023_010_000!,hds
471,36.938785552978516,23,11,0,0,hds_00_023_011_000,l1 w !hds_00_023_011_000!,hds
472,36.59366226196289,23,12,0,0,hds_00_023_012_000,l1 w !hds_00_023_012_000!,hds
473,36.2342643737793,23,13,0,0,hds_00_023_013_000,l1 w !hds_00_023_013_000!,hds
474,35.86659622192383,23,14,0,0,hds_00_023_014_000,l1 w !hds_00_023_014_000!,hds
475,35.49506378173828,23,15,0,0,hds_00_023_015_000,l1 w !hds_00_023_015_000!,hds
476,35.645347595214844,23,16,0,0,hds_00_023_016_000,l1 w !hds_00_023_016_000!,hds
477,35.762149810791016,23,17,0,0,hds_00_023_017_000,l1 w !hds_00_023_017_000!,hds
478,35.843292236328125,23,18,0,0,hds_00_023_018_000,l1 w !hds_00_023_018_000!,hds
479,35.88528060913086,23,19,0,0,hds_00_023_019_000,l1 w !hds_00_023_019_000!,hds
480,41.08879852294922,24,0,0,0,hds_00_024_000_000,l1 w !hds_00_024_000_000!,hds
481,40.99045181274414,24,1,0,0,hds_00_024_001_000,l1 w !hds_00_024_001_000!,hds
482,40.81360626220703,24,2,0,0,hds_00_024_002_000,l1 w !hds_00_024_002_000!,hds
483,40.49674987792969,24,3,0,0,hds_00_024_003_000,l1 w !hds_00_024_003_000!,hds
484,40.0239143371582,24,4,0,0,hds_00_024_004_000,l1 w !hds_00_024_004_000!,hds
485,39.469791412353516,24,5,0,0,hds_00_024_005_000,l1 w !hds_00_024_005_000!,hds
486,38.94312286376953,24,6,0,0,hds_00_024_006_000,l1 w !hds_00_024_006_000!,hds
487,38.48322296142578,24,7,0,0,hds_00_024_007_000,l1 w !hds_00_024_007_000!,hds
488,38.06221389770508,24,8,0,0,hds_00_024_008_000,l1 w !hds_00_024_008_000!,hds
489,37.6702766418457,24,9,0,0,hds_00_024_009_000,l1 w !hds_00_024_009_000!,hds
490,37.314701080322266,24,10,0,0,hds_00_024_010_000,l1 w !hds_00_024_010_000!,hds
491,36.97903060913086,24,11,0,0,hds_00_024_011_000,l1 w !hds_00_024_011_000!,hds
492,36.637977600097656,24,12,0,0,hds_00_024_012_000,l1 w !hds_00_024_012_000!,hds
493,36.2821044921875,24,13,0,0,hds_00_024_013_000,l1 w !hds_00_024_013_000!,hds
494,35.91084671020508,24,14,0,0,hds_00_024_014_000,l1 w !hds_00_024_014_000!,hds
495,35.52043914794922,24,15,0,0,hds_00_024_015_000,l1 w !hds_00_024_015_000!,hds
496,35.666954040527344,24,16,0,0,hds_00_024_016_000,l1 w !hds_00_024_016_000!,hds
497,35.78057098388672,24,17,0,0,hds_00_024_017_000,l1 w !hds_00_024_017_000!,hds
498,35.858890533447266,24,18,0,0,hds_00_024_018_000,l1 w !hds_00_024_018_000!,hds
499,35.89932632446289,24,19,0,0,hds_00_024_019_000,l1 w !hds_00_024_019_000!,hds
500,40.749267578125,25,0,0,0,hds_00_025_000_000,l1 w !hds_00_025_000_000!,hds
501,40.65644073486328,25,1,0,0,hds_00_025_001_000,l1 w !hds_00_025_001_000!,hds
502,40.469383239746094,25,2,0,0,hds_00_025_002_000,l1 w !hds_00_025_002_000!,hds
503,40.16443634033203,25,3,0,0,hds_00_025_003_000,l1 w !hds_00_025_003_000!,hds
504,39.77919006347656,25,4,0,0,hds_00_025_004_000,l1 w !hds_00_025_004_000!,hds
505,39.35088348388672,25,5,0,0,hds_00_025_005_000,l1 w !hds_00_025_005_000!,hds
506,38.9066162109375,25,6,0,0,hds_00_025_006_000,l1 w !hds_00_025_006_000!,hds
507,38.47690200805664,25,7,0,0,hds_00_025_007_000,l1 w !hds_00_025_007_000!,hds
508,38.072059631347656,25,8,0,0,hds_00_025_008_000,l1 w !hds_00_025_008_000!,hds
509,37.678279876708984,25,9,0,0,hds_00_025_009_000,l1 w !hds_00_025_009_000!,hds
510,37.30356979370117,25,10,0,0,hds_00_025_010_000,l1 w !hds_00_025_010_000!,hds
511,36.98369216918945,25,11,0,0,hds_00_025_011_000,l1 w !hds_00_025_011_000!,hds
512,36.65306091308594,25,12,0,0,hds_00_025_012_000,l1 w !hds_00_025_012_000!,hds
513,36.30292892456055,25,13,0,0,hds_00_025_013_000,l1 w !hds_00_025_013_000!,hds
514,35.930782318115234,25,14,0,0,hds_00_025_014_000,l1 w !hds_00_025_014_000!,hds
515,35.53358840942383,25,15,0,0,hds_00_025_015_000,l1 w !hds_00_025_015_000!,hds
516,35.67912292480469,25,16,0,0,hds_00_025_016_000,l1 w !hds_00_025_016_000!,hds
517,35.79133224487305,25,17,0,0,hds_00_025_017_000,l1 w !hds_00_025_017_000!,hds
518,35.86890411376953,25,18,0,0,hds_00_025_018_000,l1 w !hds_00_025_018_000!,hds
519,35.908782958984375,25,19,0,0,hds_00_025_019_000,l1 w !hds_00_025_019_000!,hds
520,40.4459114074707,26,0,0,0,hds_00_026_000_000,l1 w !hds_00_026_000_000!,hds
521,40.35579299926758,26,1,0,0,hds_00_026_001_000,l1 w !hds_00_026_001_000!,hds
522,40.173973083496094,26,2,0,0,hds_00_026_002_000,l1 w !hds_00_026_002_000!,hds
523,39.90771484375,26,3,0,0,hds_00_026_003_000,l1 w !hds_00_026_003_000!,hds
524,39.5699462890625,26,4,0,0,hds_00_026_004_000,l1 w !hds_00_026_004_000!,hds
525,39.20066833496094,26,5,0,0,hds_00_026_005_000,l1 w !hds_00_026_005_000!,hds
526,38.808135986328125,26,6,0,0,hds_00_026_006_000,l1 w !hds_00_026_006_000!,hds
527,38.41751480102539,26,7,0,0,hds_00_026_007_000,l1 w !hds_00_026_007_000!,hds
528,38.03309631347656,26,8,0,0,hds_00_026_008_000,l1 w !hds_00_026_008_000!,hds
529,37.63920211791992,26,9,0,0,hds_00_026_009_000,l1 w !hds_00_026_009_000!,hds
530,37.207557678222656,26,10,0,0,hds_00_026_010_000,l1 w !hds_00_026_010_000!,hds
531,36.95647048950195,26,11,0,0,hds_00_026_011_000,l1 w !hds_00_026_011_000!,hds
532,36.64589309692383,26,12,0,0,hds_00_026_012_000,l1 w !hds_00_026_012_000!,hds
533,36.303958892822266,26,13,0,0,hds_00_026_013_000,l1 w !hds_00_026_013_000!,hds
534,35.935508728027344,26,14,0,0,hds_00_026_014_000,l1 w !hds_00_026_014_000!,hds
535,35.537540435791016,26,15,0,0,hds_00_026_015_000,l1 w !hds_00_026_015_000!,hds
536,35.68418884277344,26,16,0,0,hds_00_026_016_000,l1 w !hds_00_026_016_000!,hds
537,35.79670715332031,26,17,0,0,hds_00_026_017_000,l1 w !hds_00_026_017_000!,hds
538,35.8725700378418,26,18,0,0,hds_00_026_018_000,l1 w !hds_00_026_018_000!,hds
539,35.91184997558594,26,19,0,0,hds_00_026_019_000,l1 w !hds_00_026_019_000!,hds
540,40.17923355102539,27,0,0,0,hds_00_027_000_000,l1 w !hds_00_027_000_000!,hds
541,40.08477783203125,27,1,0,0,hds_00_027_001_000,l1 w !hds_00_027_001_000!,hds
542,39.91453170776367,27,2,0,0,hds_00_027_002_000,l1 w !hds_00_027_002_000!,hds
543,39.66838836669922,27,3,0,0,hds_00_027_003_000,l1 w !hds_00_027_003_000!,hds
544,39.364540100097656,27,4,0,0,hds_00_027_004_000,l1 w !hds_00_027_004_000!,hds
545,39.0300178527832,27,5,0,0,hds_00_027_005_000,l1 w !hds_00_027_005_000!,hds
546,38.67058181762695,27,6,0,0,hds_00_027_006_000,l1 w !hds_00_027_006_000!,hds
547,38.316654205322266,27,7,0,0,hds_00_027_007_000,l1 w !hds_00_027_007_000!,hds
548,37.965694427490234,27,8,0,0,hds_00_027_008_000,l1 w !hds_00_027_008_000!,hds
549,37.60802459716797,27,9,0,0,hds_00_027_009_000,l1 w !hds_00_027_009_000!,hds
550,37.2531623840332,27,10,0,0,hds_00_027_010_000,l1 w !hds_00_027_010_000!,hds
551,36.946319580078125,27,11,0,0,hds_00_027_011_000,l1 w !hds_00_027_011_000!,hds
552,36.62837600708008,27,12,0,0,hds_00_027_012_000,l1 w !hds_00_027_012_000!,hds
553,36.28971481323242,27,13,0,0,hds_00_027_013_000,l1 w !hds_00_027_013_000!,hds
554,35.927703857421875,27,14,0,0,hds_00_027_014_000,l1 w !hds_00_027_014_000!,hds
555,35.53555679321289,27,15,0,0,hds_00_027_015_000,l1 w !hds_00_027_015_000!,hds
556,35.68233871459961,27,16,0,0,hds_00_027_016_000,l1 w !hds_00_027_016_000!,hds
557,35.794776916503906,27,17,0,0,hds_00_027_017_000,l1 w !hds_00_027_017_000!,hds
558,35.870426177978516,27,18,0,0,hds_00_027_018_000,l1 w !hds_00_027_018_000!,hds
559,35.90939712524414,27,19,0,0,hds_00_027_019_000,l1 w !hds_00_027_019_000!,hds
560,39.93244552612305,28,0,0,0,hds_00_028_000_000,l1 w !hds_00_028_000_000!,hds
561,39.837486267089844,28,1,0,0,hds_00_028_001_000,l1 w !hds_00_028_001_000!,hds
562,39.67426681518555,28,2,0,0,hds_00_028_002_000,l1 w !hds_00_028_002_000!,hds
563,39.437896728515625,28,3,0,0,hds_00_028_003_000,l1 w !hds_00_028_003_000!,hds
564,39.15760040283203,28,4,0,0,hds_00_028_004_000,l1 w !hds_00_028_004_000!,hds
565,38.8425178527832,28,5,0,0,hds_00_028_005_000,l1 w !hds_00_028_005_000!,hds
566,38.496456146240234,28,6,0,0,hds_00_028_006_000,l1 w !hds_00_028_006_000!,hds
567,38.18583679199219,28,7,0,0,hds_00_028_007_000,l1 w !hds_00_028_007_000!,hds
568,37.868038177490234,28,8,0,0,hds_00_028_008_000,l1 w !hds_00_028_008_000!,hds
569,37.54073715209961,28,9,0,0,hds_00_028_009_000,l1 w !hds_00_028_009_000!,hds
570,37.2171516418457,28,10,0,0,hds_00_028_010_000,l1 w !hds_00_028_010_000!,hds
571,36.90719985961914,28,11,0,0,hds_00_028_011_000,l1 w !hds_00_028_011_000!,hds
572,36.590087890625,28,12,0,0,hds_00_028_012_000,l1 w !hds_00_028_012_000!,hds
573,36.258426666259766,28,13,0,0,hds_00_028_013_000,l1 w !hds_00_028_013_000!,hds
574,35.907073974609375,28,14,0,0,hds_00_028_014_000,l1 w !hds_00_028_014_000!,hds
575,35.52615737915039,28,15,0,0,hds_00_028_015_000,l1 w !hds_00_028_015_000!,hds
576,35.67405319213867,28,16,0,0,hds_00_028_016_000,l1 w !hds_00_028_016_000!,hds
577,35.78646469116211,28,17,0,0,hds_00_028_017_000,l1 w !hds_00_028_017_000!,hds
578,35.86221694946289,28,18,0,0,hds_00_028_018_000,l1 w !hds_00_028_018_000!,hds
579,35.901554107666016,28,19,0,0,hds_00_028_019_000,l1 w !hds_00_028_019_000!,hds
580,39.713966369628906,29,0,0,0,hds_00_029_000_000,l1 w !hds_00_029_000_000!,hds
581,39.619380950927734,29,1,0,0,hds_00_029_001_000,l1 w !hds_00_029_001_000!,hds
582,39.45301055908203,29,2,0,0,hds_00_029_002_000,l1 w !hds_00_029_002_000!,hds
583,39.230613708496094,29,3,0,0,hds_00_029_003_000,l1 w !hds_00_029_003_000!,hds
584,38.960914611816406,29,4,0,0,hds_00_029_004_000,l1 w !hds_00_029_004_000!,hds
585,38.64754867553711,29,5,0,0,hds_00_029_005_000,l1 w !hds_00_029_005_000!,hds
586,38.25785446166992,29,6,0,0,hds_00_029_006_000,l1 w !hds_00_029_006_000!,hds
587,38.025264739990234,29,7,0,0,hds_00_029_007_000,l1 w !hds_00_029_007_000!,hds
588,37.73830032348633,29,8,0,0,hds_00_029_008_000,l1 w !hds_00_029_008_000!,hds
589,37.43817138671875,29,9,0,0,hds_00_029_009_000,l1 w !hds_00_029_009_000!,hds
590,37.1337890625,29,10,0,0,hds_00_029_010_000,l1 w !hds_00_029_010_000!,hds
591,36.83048629760742,29,11,0,0,hds_00_029_011_000,l1 w !hds_00_029_011_000!,hds
592,36.52252960205078,29,12,0,0,hds_00_029_012_000,l1 w !hds_00_029_012_000!,hds
593,36.20506286621094,29,13,0,0,hds_00_029_013_000,l1 w !hds_00_029_013_000!,hds
594,35.87172317504883,29,14,0,0,hds_00_029_014_000,l1 w !hds_00_029_014_000!,hds
595,35.51226043701172,29,15,0,0,hds_00_029_015_000,l1 w !hds_00_029_015_000!,hds
596,35.65922164916992,29,16,0,0,hds_00_029_016_000,l1 w !hds_00_029_016_000!,hds
597,35.77179718017578,29,17,0,0,hds_00_029_017_000,l1 w !hds_00_029_017_000!,hds
598,35.84840774536133,29,18,0,0,hds_00_029_018_000,l1 w !hds_00_029_018_000!,hds
599,35.88793182373047,29,19,0,0,hds_00_029_019_000,l1 w !hds_00_029_019_000!,hds
600,39.54475402832031,30,0,0,0,hds_00_030_000_000,l1 w !hds_00_030_000_000!,hds
601,39.435150146484375,30,1,0,0,hds_00_030_001_000,l1 w !hds_00_030_001_000!,hds
602,39.26203536987305,30,2,0,0,hds_00_030_002_000,l1 w !hds_00_030_002_000!,hds
603,39.02756118774414,30,3,0,0,hds_00_030_003_000,l1 w !hds_00_030_003_000!,hds
604,38.7655143737793,30,4,0,0,hds_00_030_004_000,l1 w !hds_00_030_004_000!,hds
605,38.48176574707031,30,5,0,0,hds_00_030_005_000,l1 w !hds_00_030_005_000!,hds
606,38.16109085083008,30,6,0,0,hds_00_030_006_000,l1 w !hds_00_030_006_000!,hds
607,37.87626647949219,30,7,0,0,hds_00_030_007_000,l1 w !hds_00_030_007_000!,hds
608,37.59442901611328,30,8,0,0,hds_00_030_008_000,l1 w !hds_00_030_008_000!,hds
609,37.30495071411133,30,9,0,0,hds_00_030_009_000,l1 w !hds_00_030_009_000!,hds
610,37.01220703125,30,10,0,0,hds_00_030_010_000,l1 w !hds_00_030_010_000!,hds
611,36.71847152709961,30,11,0,0,hds_00_030_011_000,l1 w !hds_00_030_011_000!,hds
612,36.423160552978516,30,12,0,0,hds_00_030_012_000,l1 w !hds_00_030_012_000!,hds
613,36.12645721435547,30,13,0,0,hds_00_030_013_000,l1 w !hds_00_030_013_000!,hds
614,35.81986618041992,30,14,0,0,hds_00_030_014_000,l1 w !hds_00_030_014_000!,hds
615,35.489933013916016,30,15,0,0,hds_00_030_015_000,l1 w !hds_00_030_015_000!,hds
616,35.63821792602539,30,16,0,0,hds_00_030_016_000,l1 w !hds_00_030_016_000!,hds
617,35.75181579589844,30,17,0,0,hds_00_030_017_000,l1 w !hds_00_030_017_000!,hds
618,35.82932662963867,30,18,0,0,hds_00_030_018_000,l1 w !hds_00_030_018_000!,hds
619,35.86925506591797,30,19,0,0,hds_00_030_019_000,l1 w !hds_00_030_019_000!,hds
620,39.435115814208984,31,0,0,0,hds_00_031_000_000,l1 w !hds_00_031_000_000!,hds
621,39.267051696777344,31,1,0,0,hds_00_031_001_000,l1 w !hds_00_031_001_000!,hds
622,39.05955123901367,31,2,0,0,hds_00_031_002_000,l1 w !hds_00_031_002_000!,hds
