x y z
1695150.0 5414550.0 0.0
1695450.0 5414550.0 0.0
1660650.0 5414250.0 0.0
1660950.0 5414250.0 0.0
1661250.0 5414250.0 0.0
1661550.0 5414250.0 0.0
1661850.0 5414250.0 0.0
1662150.0 5414250.0 0.0
1662450.0 5414250.0 0.0
1662750.0 5414250.0 0.0
1663050.0 5414250.0 0.0
1663350.0 5414250.0 0.0
1663650.0 5414250.0 0.0
1663950.0 5414250.0 0.0
1664250.0 5414250.0 0.0
1664550.0 5414250.0 0.0
1664850.0 5414250.0 0.0
1665150.0 5414250.0 0.0
1665450.0 5414250.0 0.0
1665750.0 5414250.0 0.0
1666050.0 5414250.0 0.0
1666350.0 5414250.0 0.0
1666650.0 5414250.0 0.0
1666950.0 5414250.0 0.0
1667250.0 5414250.0 0.0
1667550.0 5414250.0 0.0
1667850.0 5414250.0 0.0
1668150.0 5414250.0 0.0
1668450.0 5414250.0 0.0
1668750.0 5414250.0 0.0
1669050.0 5414250.0 0.0
1669350.0 5414250.0 0.0
1669650.0 5414250.0 0.0
1669950.0 5414250.0 0.0
1670250.0 5414250.0 0.0
1670550.0 5414250.0 0.0
1670850.0 5414250.0 0.0
1671150.0 5414250.0 0.0
1671450.0 5414250.0 0.0
1671750.0 5414250.0 0.0
1672050.0 5414250.0 0.0
1672350.0 5414250.0 0.0
1672650.0 5414250.0 0.0
1672950.0 5414250.0 0.0
1673250.0 5414250.0 0.0
1673550.0 5414250.0 0.0
1673850.0 5414250.0 0.0
1674150.0 5414250.0 0.0
1674450.0 5414250.0 0.0
1674750.0 5414250.0 0.0
1675050.0 5414250.0 0.0
1675350.0 5414250.0 0.0
1675650.0 5414250.0 0.0
1675950.0 5414250.0 0.0
1676250.0 5414250.0 0.0
1676550.0 5414250.0 0.0
1676850.0 5414250.0 0.0
1677150.0 5414250.0 0.0
1677450.0 5414250.0 0.0
1677750.0 5414250.0 177.689
1678050.0 5414250.0 177.659
1678350.0 5414250.0 126.313
1678650.0 5414250.0 163.38
1678950.0 5414250.0 112.247
1679250.0 5414250.0 69.694
1679550.0 5414250.0 5.644
1679850.0 5414250.0 2.369
1680150.0 5414250.0 1.89
1680450.0 5414250.0 19.555
1680750.0 5414250.0 40.783
1681050.0 5414250.0 59.557
1681350.0 5414250.0 143.567
1681650.0 5414250.0 191.795
1681950.0 5414250.0 119.062
1682250.0 5414250.0 62.322
1682550.0 5414250.0 66.64
1682850.0 5414250.0 2.838
1683150.0 5414250.0 -0.891
1683450.0 5414250.0 -1.898
1683750.0 5414250.0 -1.928
1684050.0 5414250.0 -0.563
1684350.0 5414250.0 0.627
1684650.0 5414250.0 1.342
1684950.0 5414250.0 1.703
1685250.0 5414250.0 1.049
1685550.0 5414250.0 0.616
1685850.0 5414250.0 -0.344
1686150.0 5414250.0 1.624
1686450.0 5414250.0 2.141
1686750.0 5414250.0 4.945
1687050.0 5414250.0 4.945
1687350.0 5414250.0 4.945
1687650.0 5414250.0 4.945
1687950.0 5414250.0 4.945
1688250.0 5414250.0 4.957
1688550.0 5414250.0 4.957
1688850.0 5414250.0 -2.0
1689150.0 5414250.0 -2.0
1689450.0 5414250.0 -2.0
1689750.0 5414250.0 -2.0
1690050.0 5414250.0 -2.0
1690350.0 5414250.0 -2.0
1690650.0 5414250.0 -2.0
1690950.0 5414250.0 -2.0
1691250.0 5414250.0 0.0
1691550.0 5414250.0 0.0
1691850.0 5414250.0 0.0
1692150.0 5414250.0 0.0
1692450.0 5414250.0 0.0
1692750.0 5414250.0 0.0
1693050.0 5414250.0 0.0
1693350.0 5414250.0 0.0
1693650.0 5414250.0 0.0
1693950.0 5414250.0 0.0
1694250.0 5414250.0 0.0
1694550.0 5414250.0 0.0
1694850.0 5414250.0 0.0
1695150.0 5414250.0 0.0
1695450.0 5414250.0 0.0
1660650.0 5413950.0 0.0
1660950.0 5413950.0 0.0
1661250.0 5413950.0 0.0
1661550.0 5413950.0 0.0
1661850.0 5413950.0 0.0
1662150.0 5413950.0 0.0
1662450.0 5413950.0 0.0
1662750.0 5413950.0 0.0
1663050.0 5413950.0 0.0
1663350.0 5413950.0 0.0
1663650.0 5413950.0 0.0
1663950.0 5413950.0 0.0
1664250.0 5413950.0 0.0
1664550.0 5413950.0 0.0
1664850.0 5413950.0 0.0
1665150.0 5413950.0 0.0
1665450.0 5413950.0 0.0
1665750.0 5413950.0 0.0
1666050.0 5413950.0 0.0
1666350.0 5413950.0 0.0
1666650.0 5413950.0 0.0
1666950.0 5413950.0 0.0
1667250.0 5413950.0 0.0
1667550.0 5413950.0 0.0
1667850.0 5413950.0 0.0
1668150.0 5413950.0 0.0
1668450.0 5413950.0 0.0
1668750.0 5413950.0 0.0
1669050.0 5413950.0 0.0
1669350.0 5413950.0 0.0
1669650.0 5413950.0 0.0
1669950.0 5413950.0 0.0
1670250.0 5413950.0 0.0
1670550.0 5413950.0 0.0
1670850.0 5413950.0 0.0
1671150.0 5413950.0 0.0
1671450.0 5413950.0 0.0
1671750.0 5413950.0 0.0
1672050.0 5413950.0 0.0
1672350.0 5413950.0 0.0
1672650.0 5413950.0 0.0
1672950.0 5413950.0 0.0
1673250.0 5413950.0 0.0
1673550.0 5413950.0 0.0
1673850.0 5413950.0 0.0
1674150.0 5413950.0 0.0
1674450.0 5413950.0 0.0
1674750.0 5413950.0 0.0
1675050.0 5413950.0 0.0
1675350.0 5413950.0 0.0
1675650.0 5413950.0 0.0
1675950.0 5413950.0 0.0
1676250.0 5413950.0 0.0
1676550.0 5413950.0 0.0
1676850.0 5413950.0 0.0
1677150.0 5413950.0 0.0
1677450.0 5413950.0 198.901
1677750.0 5413950.0 198.901
1678050.0 5413950.0 110.84
1678350.0 5413950.0 49.554
1678650.0 5413950.0 49.524
1678950.0 5413950.0 24.4
1679250.0 5413950.0 19.133
1679550.0 5413950.0 6.542
1679850.0 5413950.0 1.604
1680150.0 5413950.0 1.544
1680450.0 5413950.0 109.776
1680750.0 5413950.0 92.602
1681050.0 5413950.0 96.932
1681350.0 5413950.0 76.351
1681650.0 5413950.0 103.747
1681950.0 5413950.0 117.334
1682250.0 5413950.0 59.798
1682550.0 5413950.0 2.019
1682850.0 5413950.0 -1.778
1683150.0 5413950.0 -1.838
1683450.0 5413950.0 -1.868
1683750.0 5413950.0 -1.958
1684050.0 5413950.0 0.202
1684350.0 5413950.0 1.018
1684650.0 5413950.0 1.525
1684950.0 5413950.0 0.945
1685250.0 5413950.0 0.329
1685550.0 5413950.0 0.446
1685850.0 5413950.0 -0.374
1686150.0 5413950.0 1.696
1686450.0 5413950.0 1.304
1686750.0 5413950.0 1.304
1687050.0 5413950.0 4.945
1687350.0 5413950.0 4.945
1687650.0 5413950.0 4.945
1687950.0 5413950.0 4.945
1688250.0 5413950.0 4.945
1688550.0 5413950.0 4.945
1688850.0 5413950.0 -2.0
1689150.0 5413950.0 -2.0
1689450.0 5413950.0 -2.0
1689750.0 5413950.0 -2.0
1690050.0 5413950.0 -2.0
1690350.0 5413950.0 -2.0
1690650.0 5413950.0 -2.0
1690950.0 5413950.0 -2.0
1691250.0 5413950.0 0.0
1691550.0 5413950.0 0.0
1691850.0 5413950.0 0.0
1692150.0 5413950.0 0.0
1692450.0 5413950.0 0.0
1692750.0 5413950.0 0.0
1693050.0 5413950.0 0.0
1693350.0 5413950.0 0.0
1693650.0 5413950.0 0.0
1693950.0 5413950.0 0.0
1694250.0 5413950.0 0.0
1694550.0 5413950.0 0.0
1694850.0 5413950.0 0.0
1695150.0 5413950.0 0.0
1695450.0 5413950.0 0.0
1660650.0 5413650.0 0.0
1660950.0 5413650.0 0.0
1661250.0 5413650.0 0.0
1661550.0 5413650.0 0.0
1661850.0 5413650.0 0.0
1662150.0 5413650.0 0.0
1662450.0 5413650.0 0.0
1662750.0 5413650.0 0.0
1663050.0 5413650.0 0.0
1663350.0 5413650.0 0.0
1663650.0 5413650.0 0.0
1663950.0 5413650.0 0.0
1664250.0 5413650.0 0.0
1664550.0 5413650.0 0.0
1664850.0 5413650.0 0.0
1665150.0 5413650.0 0.0
1665450.0 5413650.0 0.0
1665750.0 5413650.0 0.0
1666050.0 5413650.0 0.0
1666350.0 5413650.0 0.0
1666650.0 5413650.0 0.0
1666950.0 5413650.0 0.0
1667250.0 5413650.0 0.0
1667550.0 5413650.0 0.0
1667850.0 5413650.0 0.0
1668150.0 5413650.0 0.0
1668450.0 5413650.0 0.0
1668750.0 5413650.0 0.0
1669050.0 5413650.0 0.0
1669350.0 5413650.0 0.0
1669650.0 5413650.0 0.0
1669950.0 5413650.0 0.0
1670250.0 5413650.0 0.0
1670550.0 5413650.0 0.0
1670850.0 5413650.0 0.0
1671150.0 5413650.0 0.0
1671450.0 5413650.0 0.0
1671750.0 5413650.0 0.0
1672050.0 5413650.0 0.0
1672350.0 5413650.0 0.0
1672650.0 5413650.0 0.0
1672950.0 5413650.0 0.0
1673250.0 5413650.0 0.0
1673550.0 5413650.0 0.0
1673850.0 5413650.0 0.0
1674150.0 5413650.0 0.0
1674450.0 5413650.0 0.0
1674750.0 5413650.0 0.0
1675050.0 5413650.0 0.0
1675350.0 5413650.0 0.0
1675650.0 5413650.0 0.0
1675950.0 5413650.0 0.0
1676250.0 5413650.0 0.0
1676550.0 5413650.0 0.0
1676850.0 5413650.0 0.0
1677150.0 5413650.0 231.008
1677450.0 5413650.0 258.12
1677750.0 5413650.0 211.227
1678050.0 5413650.0 144.657
1678350.0 5413650.0 96.489
1678650.0 5413650.0 73.573
1678950.0 5413650.0 14.685
1679250.0 5413650.0 2.783
1679550.0 5413650.0 1.985
1679850.0 5413650.0 2.753
1680150.0 5413650.0 1.514
1680450.0 5413650.0 58.799
1680750.0 5413650.0 22.546
1681050.0 5413650.0 50.433
1681350.0 5413650.0 39.58
1681650.0 5413650.0 23.852
1681950.0 5413650.0 40.407
1682250.0 5413650.0 -0.273
1682550.0 5413650.0 -1.623
1682850.0 5413650.0 -1.636
1683150.0 5413650.0 -1.009
1683450.0 5413650.0 -0.946
1683750.0 5413650.0 -1.988
1684050.0 5413650.0 0.554
1684350.0 5413650.0 1.895
1684650.0 5413650.0 1.61
1684950.0 5413650.0 1.336
1685250.0 5413650.0 0.231
1685550.0 5413650.0 -0.884
1685850.0 5413650.0 -0.404
1686150.0 5413650.0 1.958
1686450.0 5413650.0 0.647
1686750.0 5413650.0 0.647
1687050.0 5413650.0 0.647
1687350.0 5413650.0 4.945
1687650.0 5413650.0 4.945
1687950.0 5413650.0 4.945
1688250.0 5413650.0 4.945
1688550.0 5413650.0 4.945
1688850.0 5413650.0 -2.0
1689150.0 5413650.0 -2.0
1689450.0 5413650.0 -2.0
1689750.0 5413650.0 -2.0
1690050.0 5413650.0 -2.0
1690350.0 5413650.0 -2.0
1690650.0 5413650.0 -2.0
1690950.0 5413650.0 -2.0
1691250.0 5413650.0 -2.0
1691550.0 5413650.0 0.0
1691850.0 5413650.0 0.0
1692150.0 5413650.0 0.0
1692450.0 5413650.0 0.0
1692750.0 5413650.0 0.0
1693050.0 5413650.0 0.0
1693350.0 5413650.0 0.0
1693650.0 5413650.0 0.0
1693950.0 5413650.0 0.0
1694250.0 5413650.0 0.0
1694550.0 5413650.0 0.0
1694850.0 5413650.0 0.0
1695150.0 5413650.0 0.0
1695450.0 5413650.0 0.0
1660650.0 5413350.0 0.0
1660950.0 5413350.0 0.0
1661250.0 5413350.0 0.0
1661550.0 5413350.0 0.0
1661850.0 5413350.0 0.0
1662150.0 5413350.0 0.0
1662450.0 5413350.0 0.0
1662750.0 5413350.0 0.0
1663050.0 5413350.0 0.0
1663350.0 5413350.0 0.0
1663650.0 5413350.0 0.0
1663950.0 5413350.0 0.0
1664250.0 5413350.0 0.0
1664550.0 5413350.0 0.0
1664850.0 5413350.0 0.0
1665150.0 5413350.0 0.0
1665450.0 5413350.0 0.0
1665750.0 5413350.0 0.0
1666050.0 5413350.0 0.0
1666350.0 5413350.0 0.0
1666650.0 5413350.0 0.0
1666950.0 5413350.0 0.0
1667250.0 5413350.0 0.0
1667550.0 5413350.0 0.0
1667850.0 5413350.0 0.0
1668150.0 5413350.0 0.0
1668450.0 5413350.0 0.0
1668750.0 5413350.0 0.0
1669050.0 5413350.0 0.0
1669350.0 5413350.0 0.0
1669650.0 5413350.0 0.0
1669950.0 5413350.0 0.0
1670250.0 5413350.0 0.0
1670550.0 5413350.0 0.0
1670850.0 5413350.0 0.0
1671150.0 5413350.0 0.0
1671450.0 5413350.0 0.0
1671750.0 5413350.0 0.0
1672050.0 5413350.0 0.0
1672350.0 5413350.0 0.0
1672650.0 5413350.0 0.0
1672950.0 5413350.0 0.0
1673250.0 5413350.0 0.0
1673550.0 5413350.0 0.0
1673850.0 5413350.0 0.0
1674150.0 5413350.0 0.0
1674450.0 5413350.0 0.0
1674750.0 5413350.0 0.0
1675050.0 5413350.0 0.0
1675350.0 5413350.0 0.0
1675650.0 5413350.0 0.0
1675950.0 5413350.0 0.0
1676250.0 5413350.0 0.0
1676550.0 5413350.0 0.0
1676850.0 5413350.0 231.921
1677150.0 5413350.0 231.708
1677450.0 5413350.0 148.522
1677750.0 5413350.0 156.538
1678050.0 5413350.0 162.07
1678350.0 5413350.0 156.869
1678650.0 5413350.0 64.154
1678950.0 5413350.0 49.79
1679250.0 5413350.0 5.337
1679550.0 5413350.0 1.955
1679850.0 5413350.0 2.379
1680150.0 5413350.0 1.484
1680450.0 5413350.0 10.215
1680750.0 5413350.0 1.3
1681050.0 5413350.0 1.27
1681350.0 5413350.0 0.303
1681650.0 5413350.0 -0.281
1681950.0 5413350.0 0.711
1682250.0 5413350.0 -0.36
1682550.0 5413350.0 -1.539
1682850.0 5413350.0 -0.731
1683150.0 5413350.0 -0.693
1683450.0 5413350.0 -0.072
1683750.0 5413350.0 -0.983
1684050.0 5413350.0 1.331
1684350.0 5413350.0 1.416
1684650.0 5413350.0 1.513
1684950.0 5413350.0 1.016
1685250.0 5413350.0 0.114
1685550.0 5413350.0 -0.821
1685850.0 5413350.0 1.212
1686150.0 5413350.0 2.136
1686450.0 5413350.0 -0.429
1686750.0 5413350.0 -0.429
1687050.0 5413350.0 -0.429
1687350.0 5413350.0 -0.429
1687650.0 5413350.0 -0.429
1687950.0 5413350.0 -0.429
1688250.0 5413350.0 4.945
1688550.0 5413350.0 4.945
1688850.0 5413350.0 -2.0
1689150.0 5413350.0 -2.0
1689450.0 5413350.0 -2.0
1689750.0 5413350.0 -2.0
1690050.0 5413350.0 -2.0
1690350.0 5413350.0 -2.0
1690650.0 5413350.0 -2.0
1690950.0 5413350.0 -2.0
1691250.0 5413350.0 -2.0
1691550.0 5413350.0 0.0
1691850.0 5413350.0 0.0
1692150.0 5413350.0 0.0
1692450.0 5413350.0 0.0
1692750.0 5413350.0 0.0
1693050.0 5413350.0 0.0
1693350.0 5413350.0 0.0
1693650.0 5413350.0 0.0
1693950.0 5413350.0 0.0
1694250.0 5413350.0 0.0
1694550.0 5413350.0 0.0
1694850.0 5413350.0 0.0
1695150.0 5413350.0 0.0
1695450.0 5413350.0 0.0
1660650.0 5413050.0 0.0
1660950.0 5413050.0 0.0
1661250.0 5413050.0 0.0
1661550.0 5413050.0 0.0
1661850.0 5413050.0 0.0
1662150.0 5413050.0 0.0
1662450.0 5413050.0 0.0
1662750.0 5413050.0 0.0
1663050.0 5413050.0 0.0
1663350.0 5413050.0 0.0
1663650.0 5413050.0 0.0
1663950.0 5413050.0 0.0
1664250.0 5413050.0 0.0
1664550.0 5413050.0 0.0
1664850.0 5413050.0 0.0
1665150.0 5413050.0 0.0
1665450.0 5413050.0 0.0
1665750.0 5413050.0 0.0
1666050.0 5413050.0 0.0
1666350.0 5413050.0 0.0
1666650.0 5413050.0 0.0
1666950.0 5413050.0 0.0
1667250.0 5413050.0 0.0
1667550.0 5413050.0 0.0
1667850.0 5413050.0 0.0
1668150.0 5413050.0 0.0
1668450.0 5413050.0 0.0
1668750.0 5413050.0 0.0
1669050.0 5413050.0 0.0
1669350.0 5413050.0 0.0
1669650.0 5413050.0 0.0
1669950.0 5413050.0 0.0
1670250.0 5413050.0 0.0
1670550.0 5413050.0 0.0
1670850.0 5413050.0 0.0
1671150.0 5413050.0 0.0
1671450.0 5413050.0 0.0
1671750.0 5413050.0 0.0
1672050.0 5413050.0 0.0
1672350.0 5413050.0 0.0
1672650.0 5413050.0 0.0
1672950.0 5413050.0 0.0
1673250.0 5413050.0 0.0
1673550.0 5413050.0 0.0
1673850.0 5413050.0 0.0
1674150.0 5413050.0 0.0
1674450.0 5413050.0 0.0
1674750.0 5413050.0 0.0
1675050.0 5413050.0 0.0
1675350.0 5413050.0 0.0
1675650.0 5413050.0 0.0
1675950.0 5413050.0 0.0
1676250.0 5413050.0 0.0
1676550.0 5413050.0 231.921
1676850.0 5413050.0 231.921
1677150.0 5413050.0 178.982
1677450.0 5413050.0 85.806
1677750.0 5413050.0 72.016
1678050.0 5413050.0 80.516
1678350.0 5413050.0 105.543
1678650.0 5413050.0 70.067
1678950.0 5413050.0 29.425
1679250.0 5413050.0 3.165
1679550.0 5413050.0 2.759
1679850.0 5413050.0 2.204
1680150.0 5413050.0 2.144
1680450.0 5413050.0 2.114
1680750.0 5413050.0 1.766
1681050.0 5413050.0 1.108
1681350.0 5413050.0 0.097
1681650.0 5413050.0 0.127
1681950.0 5413050.0 0.741
1682250.0 5413050.0 -0.274
1682550.0 5413050.0 -1.289
1682850.0 5413050.0 -1.018
1683150.0 5413050.0 -0.33
1683450.0 5413050.0 0.028
1683750.0 5413050.0 -1.013
1684050.0 5413050.0 1.654
1684350.0 5413050.0 1.118
1684650.0 5413050.0 1.328
1684950.0 5413050.0 0.851
1685250.0 5413050.0 0.622
1685550.0 5413050.0 -0.851
1685850.0 5413050.0 1.403
1686150.0 5413050.0 1.773
1686450.0 5413050.0 -1.222
1686750.0 5413050.0 -1.222
1687050.0 5413050.0 -1.222
1687350.0 5413050.0 -1.222
1687650.0 5413050.0 -1.222
1687950.0 5413050.0 -1.222
1688250.0 5413050.0 -1.222
1688550.0 5413050.0 -2.0
1688850.0 5413050.0 -2.0
1689150.0 5413050.0 -2.0
1689450.0 5413050.0 -2.0
1689750.0 5413050.0 -2.0
1690050.0 5413050.0 -2.0
1690350.0 5413050.0 -2.0
1690650.0 5413050.0 -2.0
1690950.0 5413050.0 -2.0
1691250.0 5413050.0 -2.0
1691550.0 5413050.0 0.0
1691850.0 5413050.0 0.0
1692150.0 5413050.0 0.0
1692450.0 5413050.0 0.0
1692750.0 5413050.0 0.0
1693050.0 5413050.0 0.0
1693350.0 5413050.0 0.0
1693650.0 5413050.0 0.0
1693950.0 5413050.0 0.0
1694250.0 5413050.0 0.0
1694550.0 5413050.0 0.0
1694850.0 5413050.0 0.0
1695150.0 5413050.0 0.0
1695450.0 5413050.0 0.0
1660650.0 5412750.0 0.0
1660950.0 5412750.0 0.0
1661250.0 5412750.0 0.0
1661550.0 5412750.0 0.0
1661850.0 5412750.0 0.0
1662150.0 5412750.0 0.0
1662450.0 5412750.0 0.0
1662750.0 5412750.0 0.0
1663050.0 5412750.0 0.0
1663350.0 5412750.0 0.0
1663650.0 5412750.0 0.0
1663950.0 5412750.0 0.0
1664250.0 5412750.0 0.0
1664550.0 5412750.0 0.0
1664850.0 5412750.0 0.0
1665150.0 5412750.0 0.0
1665450.0 5412750.0 0.0
1665750.0 5412750.0 0.0
1666050.0 5412750.0 0.0
1666350.0 5412750.0 0.0
1666650.0 5412750.0 0.0
1666950.0 5412750.0 0.0
1667250.0 5412750.0 0.0
1667550.0 5412750.0 0.0
1667850.0 5412750.0 0.0
1668150.0 5412750.0 0.0
1668450.0 5412750.0 0.0
1668750.0 5412750.0 0.0
1669050.0 5412750.0 0.0
1669350.0 5412750.0 0.0
1669650.0 5412750.0 0.0
1669950.0 5412750.0 0.0
1670250.0 5412750.0 0.0
1670550.0 5412750.0 0.0
1670850.0 5412750.0 0.0
1671150.0 5412750.0 0.0
1671450.0 5412750.0 0.0
1671750.0 5412750.0 0.0
1672050.0 5412750.0 0.0
1672350.0 5412750.0 0.0
1672650.0 5412750.0 0.0
1672950.0 5412750.0 0.0
1673250.0 5412750.0 0.0
1673550.0 5412750.0 0.0
1673850.0 5412750.0 0.0
1674150.0 5412750.0 0.0
1674450.0 5412750.0 0.0
1674750.0 5412750.0 0.0
1675050.0 5412750.0 0.0
1675350.0 5412750.0 0.0
1675650.0 5412750.0 0.0
1675950.0 5412750.0 0.0
1676250.0 5412750.0 0.0
1676550.0 5412750.0 139.024
1676850.0 5412750.0 139.724
1677150.0 5412750.0 130.915
1677450.0 5412750.0 135.329
1677750.0 5412750.0 48.205
1678050.0 5412750.0 15.67
1678350.0 5412750.0 10.321
1678650.0 5412750.0 26.758
1678950.0 5412750.0 6.872
1679250.0 5412750.0 3.571
1679550.0 5412750.0 3.957
1679850.0 5412750.0 3.264
1680150.0 5412750.0 2.843
1680450.0 5412750.0 2.084
1680750.0 5412750.0 2.066
1681050.0 5412750.0 0.772
1681350.0 5412750.0 0.843
1681650.0 5412750.0 1.36
1681950.0 5412750.0 0.636
1682250.0 5412750.0 0.089
1682550.0 5412750.0 -0.226
1682850.0 5412750.0 -0.245
1683150.0 5412750.0 -0.149
1683450.0 5412750.0 0.264
1683750.0 5412750.0 -0.451
1684050.0 5412750.0 1.613
1684350.0 5412750.0 1.009
1684650.0 5412750.0 1.244
1684950.0 5412750.0 0.126
1685250.0 5412750.0 -0.097
1685550.0 5412750.0 -0.881
1685850.0 5412750.0 1.485
1686150.0 5412750.0 0.866
1686450.0 5412750.0 -1.222
1686750.0 5412750.0 -1.222
1687050.0 5412750.0 -1.222
1687350.0 5412750.0 -1.222
1687650.0 5412750.0 -1.222
1687950.0 5412750.0 -1.222
1688250.0 5412750.0 -1.222
1688550.0 5412750.0 -2.0
1688850.0 5412750.0 -2.0
1689150.0 5412750.0 -2.0
1689450.0 5412750.0 -2.0
1689750.0 5412750.0 -2.0
1690050.0 5412750.0 -2.0
1690350.0 5412750.0 -2.0
1690650.0 5412750.0 -2.0
1690950.0 5412750.0 -2.0
1691250.0 5412750.0 -2.0
1691550.0 5412750.0 -2.0
1691850.0 5412750.0 0.0
1692150.0 5412750.0 0.0
1692450.0 5412750.0 0.0
1692750.0 5412750.0 0.0
1693050.0 5412750.0 0.0
1693350.0 5412750.0 0.0
1693650.0 5412750.0 0.0
1693950.0 5412750.0 0.0
1694250.0 5412750.0 0.0
1694550.0 5412750.0 0.0
1694850.0 5412750.0 0.0
1695150.0 5412750.0 0.0
1695450.0 5412750.0 0.0
1660650.0 5412450.0 0.0
1660950.0 5412450.0 0.0
1661250.0 5412450.0 0.0
1661550.0 5412450.0 0.0
1661850.0 5412450.0 0.0
1662150.0 5412450.0 0.0
1662450.0 5412450.0 0.0
1662750.0 5412450.0 0.0
1663050.0 5412450.0 0.0
1663350.0 5412450.0 0.0
1663650.0 5412450.0 0.0
1663950.0 5412450.0 0.0
1664250.0 5412450.0 0.0
1664550.0 5412450.0 0.0
1664850.0 5412450.0 0.0
1665150.0 5412450.0 0.0
1665450.0 5412450.0 0.0
1665750.0 5412450.0 0.0
1666050.0 5412450.0 0.0
1666350.0 5412450.0 0.0
1666650.0 5412450.0 0.0
1666950.0 5412450.0 0.0
1667250.0 5412450.0 0.0
1667550.0 5412450.0 0.0
1667850.0 5412450.0 0.0
1668150.0 5412450.0 0.0
1668450.0 5412450.0 0.0
1668750.0 5412450.0 0.0
1669050.0 5412450.0 0.0
1669350.0 5412450.0 0.0
1669650.0 5412450.0 0.0
1669950.0 5412450.0 0.0
1670250.0 5412450.0 0.0
1670550.0 5412450.0 0.0
1670850.0 5412450.0 0.0
1671150.0 5412450.0 0.0
1671450.0 5412450.0 0.0
1671750.0 5412450.0 0.0
1672050.0 5412450.0 0.0
1672350.0 5412450.0 0.0
1672650.0 5412450.0 0.0
1672950.0 5412450.0 0.0
1673250.0 5412450.0 0.0
1673550.0 5412450.0 0.0
1673850.0 5412450.0 0.0
1674150.0 5412450.0 0.0
1674450.0 5412450.0 0.0
1674750.0 5412450.0 0.0
1675050.0 5412450.0 0.0
1675350.0 5412450.0 0.0
1675650.0 5412450.0 0.0
1675950.0 5412450.0 0.0
1676250.0 5412450.0 0.0
1676550.0 5412450.0 101.222
1676850.0 5412450.0 101.922
1677150.0 5412450.0 31.133
1677450.0 5412450.0 70.84
1677750.0 5412450.0 83.318
1678050.0 5412450.0 56.977
1678350.0 5412450.0 15.792
1678650.0 5412450.0 4.474
1678950.0 5412450.0 4.372
1679250.0 5412450.0 3.541
1679550.0 5412450.0 3.391
1679850.0 5412450.0 2.346
1680150.0 5412450.0 2.316
1680450.0 5412450.0 2.054
1680750.0 5412450.0 2.221
1681050.0 5412450.0 0.742
1681350.0 5412450.0 1.536
1681650.0 5412450.0 1.267
1681950.0 5412450.0 0.89
1682250.0 5412450.0 0.168
1682550.0 5412450.0 -0.145
1682850.0 5412450.0 -0.234
1683150.0 5412450.0 0.232
1683450.0 5412450.0 -0.481
1683750.0 5412450.0 -0.141
1684050.0 5412450.0 1.482
1684350.0 5412450.0 0.994
1684650.0 5412450.0 1.259
1684950.0 5412450.0 0.913
1685250.0 5412450.0 -0.127
1685550.0 5412450.0 -0.356
1685850.0 5412450.0 1.751
1686150.0 5412450.0 0.22
1686450.0 5412450.0 0.22
1686750.0 5412450.0 0.22
1687050.0 5412450.0 -1.222
1687350.0 5412450.0 -1.222
1687650.0 5412450.0 -1.222
1687950.0 5412450.0 -1.222
1688250.0 5412450.0 -1.222
1688550.0 5412450.0 -2.0
1688850.0 5412450.0 -2.0
1689150.0 5412450.0 -2.0
1689450.0 5412450.0 -2.0
1689750.0 5412450.0 -2.0
1690050.0 5412450.0 -2.0
1690350.0 5412450.0 -2.0
1690650.0 5412450.0 -2.0
1690950.0 5412450.0 -2.0
1691250.0 5412450.0 -2.0
1691550.0 5412450.0 -2.0
1691850.0 5412450.0 0.0
1692150.0 5412450.0 0.0
1692450.0 5412450.0 0.0
1692750.0 5412450.0 0.0
1693050.0 5412450.0 0.0
1693350.0 5412450.0 0.0
1693650.0 5412450.0 0.0
1693950.0 5412450.0 0.0
1694250.0 5412450.0 0.0
1694550.0 5412450.0 0.0
1694850.0 5412450.0 0.0
1695150.0 5412450.0 0.0
1695450.0 5412450.0 0.0
1660650.0 5412150.0 0.0
1660950.0 5412150.0 0.0
1661250.0 5412150.0 0.0
1661550.0 5412150.0 0.0
1661850.0 5412150.0 0.0
1662150.0 5412150.0 0.0
1662450.0 5412150.0 0.0
1662750.0 5412150.0 0.0
1663050.0 5412150.0 0.0
1663350.0 5412150.0 0.0
1663650.0 5412150.0 0.0
1663950.0 5412150.0 0.0
1664250.0 5412150.0 0.0
1664550.0 5412150.0 0.0
1664850.0 5412150.0 0.0
1665150.0 5412150.0 0.0
1665450.0 5412150.0 0.0
1665750.0 5412150.0 0.0
1666050.0 5412150.0 0.0
1666350.0 5412150.0 0.0
1666650.0 5412150.0 0.0
1666950.0 5412150.0 0.0
1667250.0 5412150.0 0.0
1667550.0 5412150.0 0.0
1667850.0 5412150.0 0.0
1668150.0 5412150.0 0.0
1668450.0 5412150.0 0.0
1668750.0 5412150.0 0.0
1669050.0 5412150.0 0.0
1669350.0 5412150.0 0.0
1669650.0 5412150.0 0.0
1669950.0 5412150.0 0.0
1670250.0 5412150.0 0.0
1670550.0 5412150.0 0.0
1670850.0 5412150.0 0.0
1671150.0 5412150.0 0.0
1671450.0 5412150.0 0.0
1671750.0 5412150.0 0.0
1672050.0 5412150.0 0.0
1672350.0 5412150.0 0.0
1672650.0 5412150.0 0.0
1672950.0 5412150.0 0.0
1673250.0 5412150.0 0.0
1673550.0 5412150.0 0.0
1673850.0 5412150.0 0.0
